Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Profit
1044,11/01/2023,Eve,North,"$25,252.30",5,Food,"$4,762.87","$5,050.46",New,0.25,Cash,Retail,North-Eve,"$1,437.95"
1092,22/08/2023,David,East,"$60,045.08",29,Clothing,"$1,742.24","$2,070.52",New,0.12,Cash,Online,East-David,"$9,520.12"
1030,14/07/2023,Bob,East,"$198,432.78",39,Clothing,"$4,929.73","$5,088.02",New,0.23,Bank Transfer,Retail,East-Bob,"$6,173.31"
1093,29/04/2023,Alice,North,"$150,841.00",34,Food,"$4,201.11","$4,436.50",New,0.05,Cash,Online,North-Alice,"$8,003.26"
1046,20/01/2023,Eve,East,"$180,569.90",43,Clothing,"$4,052.42","$4,199.30",New,0.10,Bank Transfer,Retail,East-Eve,"$6,315.84"
1006,18/09/2023,David,West,"$81,658.35",45,Furniture,"$1,623.63","$1,814.63",New,0.29,Bank Transfer,Retail,West-David,"$8,595.00"
1099,20/10/2023,David,South,"$4,177.26",23,Clothing,$93.45,$181.62,Returning,0.30,Bank Transfer,Retail,South-David,"$2,027.91"
1037,13/09/2023,Bob,South,"$11,927.40",5,Furniture,"$1,941.56","$2,385.48",Returning,0.15,Credit Card,Online,South-Bob,"$2,219.60"
1024,10/08/2023,Eve,South,"$46,766.10",30,Food,"$1,543.96","$1,558.87",Returning,0.28,Credit Card,Online,South-Eve,$447.30
1093,14/08/2023,David,West,"$4,065.00",6,Food,$235.12,$677.50,Returning,0.16,Credit Card,Online,West-David,"$2,654.28"
1046,22/02/2023,Alice,South,"$130,717.28",46,Clothing,"$2,551.56","$2,841.68",New,0.09,Bank Transfer,Retail,South-Alice,"$13,345.52"
1053,21/12/2023,Bob,North,"$97,570.44",44,Furniture,"$2,045.00","$2,217.51",Returning,0.08,Credit Card,Online,North-Bob,"$7,590.44"
1095,08/12/2023,Eve,East,"$14,221.40",4,Clothing,"$3,191.05","$3,555.35",New,0.28,Credit Card,Online,East-Eve,"$1,457.20"
1099,30/12/2023,Bob,West,"$98,126.43",29,Electronics,"$3,124.87","$3,383.67",New,0.05,Credit Card,Retail,West-Bob,"$7,505.20"
1060,07/10/2023,Alice,South,"$20,751.98",23,Electronics,$647.70,$902.26,New,0.17,Bank Transfer,Online,South-Alice,"$5,854.88"
1097,22/03/2023,Eve,North,"$29,699.70",6,Electronics,"$4,885.98","$4,949.95",Returning,0.17,Bank Transfer,Online,North-Eve,$383.82
1063,21/07/2023,Bob,East,"$37,637.44",32,Electronics,$975.31,"$1,176.17",New,0.22,Bank Transfer,Retail,East-Bob,"$6,427.52"
1085,07/06/2023,Charlie,East,"$100,053.66",42,Clothing,"$2,254.11","$2,382.23",Returning,0.15,Credit Card,Retail,East-Charlie,"$5,381.04"
1032,30/04/2023,Alice,West,"$44,709.66",18,Electronics,"$2,466.18","$2,483.87",Returning,0.08,Cash,Online,West-Alice,$318.42
1087,28/02/2023,Alice,West,"$63,916.65",15,Furniture,"$4,074.66","$4,261.11",Returning,0.05,Credit Card,Retail,West-Alice,"$2,796.75"
1033,03/08/2023,Alice,West,"$23,808.00",40,Food,$541.19,$595.20,Returning,0.19,Credit Card,Online,West-Alice,"$2,160.40"
1067,08/05/2023,Charlie,North,"$73,844.48",32,Food,"$2,171.79","$2,307.64",Returning,0.22,Bank Transfer,Online,North-Charlie,"$4,347.20"
1018,12/08/2023,Charlie,North,"$28,947.78",9,Electronics,"$3,161.09","$3,216.42",New,0.17,Bank Transfer,Online,North-Charlie,$497.97
1025,28/07/2023,David,West,"$43,455.76",37,Electronics,"$1,115.02","$1,174.48",New,0.22,Credit Card,Online,West-David,"$2,200.02"
1095,25/04/2023,Bob,South,"$32,634.90",10,Electronics,"$3,155.97","$3,263.49",Returning,0.04,Credit Card,Online,South-Bob,"$1,075.20"
1054,28/07/2023,David,East,"$102,441.40",20,Clothing,"$4,622.14","$5,122.07",New,0.26,Cash,Retail,East-David,"$9,998.60"
1058,14/01/2023,Bob,East,"$29,992.68",6,Food,"$4,987.71","$4,998.78",Returning,0.17,Cash,Retail,East-Bob,$66.42
1067,09/01/2023,Charlie,North,"$25,611.84",48,Electronics,$210.63,$533.58,New,0.04,Bank Transfer,Online,North-Charlie,"$15,501.60"
1046,09/02/2023,Charlie,East,"$3,886.11",3,Furniture,"$1,216.16","$1,295.37",New,0.14,Cash,Retail,East-Charlie,$237.63
1024,25/08/2023,David,South,"$85,979.46",42,Electronics,"$1,586.02","$2,047.13",New,0.25,Cash,Retail,South-David,"$19,366.62"
1032,08/10/2023,Eve,East,"$22,897.05",11,Food,"$2,025.67","$2,081.55",New,0.27,Bank Transfer,Online,East-Eve,$614.68
1047,25/12/2023,David,North,"$74,267.45",43,Electronics,"$1,249.17","$1,727.15",New,0.08,Cash,Retail,North-David,"$20,553.14"
1086,20/07/2023,Bob,North,"$23,232.54",17,Food,"$1,057.27","$1,366.62",New,0.21,Credit Card,Retail,North-Bob,"$5,258.95"
1023,03/09/2023,David,South,"$153,141.12",32,Electronics,"$4,775.04","$4,785.66",New,0.03,Cash,Online,South-David,$339.84
1066,05/10/2023,Alice,South,"$20,178.96",4,Furniture,"$4,596.68","$5,044.74",New,0.01,Bank Transfer,Online,South-Alice,"$1,792.24"
1027,23/08/2023,Bob,East,"$2,193.00",4,Electronics,$282.61,$548.25,New,0.17,Credit Card,Online,East-Bob,"$1,062.56"
1002,04/01/2023,Bob,East,"$31,719.11",17,Furniture,"$1,727.12","$1,865.83",New,0.21,Cash,Online,East-Bob,"$2,358.07"
1090,03/06/2023,Eve,North,"$100,099.86",41,Furniture,"$2,055.49","$2,441.46",New,0.24,Credit Card,Online,North-Eve,"$15,824.77"
1017,29/01/2023,Charlie,South,"$32,246.61",19,Electronics,"$1,233.12","$1,697.19",New,0.10,Credit Card,Online,South-Charlie,"$8,817.33"
1033,19/04/2023,Bob,South,"$17,049.65",5,Furniture,"$3,162.92","$3,409.93",New,0.00,Cash,Online,South-Bob,"$1,235.05"
1009,08/04/2023,Charlie,South,"$108,304.00",32,Clothing,"$3,219.88","$3,384.50",Returning,0.14,Cash,Retail,South-Charlie,"$5,267.84"
1043,03/08/2023,David,East,"$102,444.76",22,Electronics,"$4,260.00","$4,656.58",New,0.00,Bank Transfer,Online,East-David,"$8,724.76"
1048,20/10/2023,Alice,South,"$24,368.22",6,Electronics,"$3,717.30","$4,061.37",New,0.03,Bank Transfer,Retail,South-Alice,"$2,064.42"
1039,16/03/2023,Eve,North,"$111,343.05",35,Furniture,"$2,735.74","$3,181.23",New,0.10,Credit Card,Retail,North-Eve,"$15,592.15"
1093,22/11/2023,Charlie,North,"$79,960.76",22,Furniture,"$3,285.25","$3,634.58",New,0.13,Bank Transfer,Online,North-Charlie,"$7,685.26"
1042,26/05/2023,Bob,East,"$1,535.57",1,Electronics,"$1,406.24","$1,535.57",New,0.08,Credit Card,Retail,East-Bob,$129.33
1026,08/05/2023,Charlie,West,"$69,042.80",20,Clothing,"$2,985.63","$3,452.14",New,0.17,Credit Card,Retail,West-Charlie,"$9,330.20"
1099,07/12/2023,Bob,East,"$55,726.88",22,Furniture,"$2,471.67","$2,533.04",Returning,0.02,Bank Transfer,Retail,East-Bob,"$1,350.14"
1050,11/02/2023,Charlie,West,"$40,864.80",48,Furniture,$710.06,$851.35,Returning,0.04,Bank Transfer,Online,West-Charlie,"$6,781.92"
1025,22/12/2023,Bob,South,"$16,670.39",11,Food,"$1,250.59","$1,515.49",Returning,0.21,Bank Transfer,Retail,South-Bob,"$2,913.90"
1024,10/02/2023,David,East,"$23,154.17",13,Clothing,"$1,493.88","$1,781.09",New,0.04,Cash,Retail,East-David,"$3,733.73"
1013,03/02/2023,Bob,North,"$194,998.86",42,Clothing,"$4,625.33","$4,642.83",New,0.19,Credit Card,Online,North-Bob,$735.00
1060,17/01/2023,Bob,South,"$4,748.67",3,Electronics,"$1,190.41","$1,582.89",New,0.02,Credit Card,Retail,South-Bob,"$1,177.44"
1007,14/06/2023,Alice,North,"$15,020.55",9,Clothing,"$1,481.76","$1,668.95",Returning,0.12,Credit Card,Retail,North-Alice,"$1,684.71"
1057,02/06/2023,Bob,South,"$25,049.40",12,Electronics,"$1,878.30","$2,087.45",New,0.05,Bank Transfer,Retail,South-Bob,"$2,509.80"
1036,17/03/2023,Alice,East,"$86,068.76",23,Food,"$3,335.53","$3,742.12",New,0.03,Bank Transfer,Retail,East-Alice,"$9,351.57"
1045,28/03/2023,Eve,West,"$11,635.82",14,Clothing,$635.28,$831.13,Returning,0.17,Bank Transfer,Retail,West-Eve,"$2,741.90"
1020,27/04/2023,Alice,South,"$158,570.61",33,Furniture,"$4,772.03","$4,805.17",Returning,0.28,Bank Transfer,Online,South-Alice,"$1,093.62"
1065,28/12/2023,David,West,"$79,758.72",18,Food,"$4,334.58","$4,431.04",New,0.02,Bank Transfer,Retail,West-David,"$1,736.28"
1008,08/12/2023,Alice,South,"$165,894.89",49,Electronics,"$2,907.22","$3,385.61",New,0.13,Cash,Online,South-Alice,"$23,441.11"
1016,27/01/2023,Eve,North,"$140,670.59",41,Food,"$3,386.49","$3,430.99",New,0.21,Bank Transfer,Retail,North-Eve,"$1,824.50"
1014,09/11/2023,David,North,"$2,847.51",9,Electronics,$132.47,$316.39,New,0.14,Credit Card,Online,North-David,"$1,655.28"
1076,14/10/2023,Charlie,South,"$45,639.82",23,Food,"$1,727.78","$1,984.34",Returning,0.24,Bank Transfer,Online,South-Charlie,"$5,900.88"
1087,14/05/2023,Charlie,West,"$42,402.30",10,Electronics,"$3,988.52","$4,240.23",New,0.05,Credit Card,Online,West-Charlie,"$2,517.10"
1015,07/08/2023,Alice,East,"$8,464.12",19,Clothing,$433.54,$445.48,New,0.29,Bank Transfer,Retail,East-Alice,$226.86
1092,17/06/2023,Alice,East,"$80,041.94",47,Furniture,"$1,447.45","$1,703.02",Returning,0.12,Bank Transfer,Retail,East-Alice,"$12,011.79"
1098,08/04/2023,Eve,North,"$15,726.35",5,Electronics,"$2,947.22","$3,145.27",New,0.10,Credit Card,Retail,North-Eve,$990.25
1066,25/09/2023,Eve,East,"$84,861.32",47,Food,"$1,319.24","$1,805.56",New,0.26,Credit Card,Retail,East-Eve,"$22,857.04"
1032,25/08/2023,Bob,North,"$109,507.14",23,Electronics,"$4,673.19","$4,761.18",Returning,0.17,Credit Card,Retail,North-Bob,"$2,023.77"
1087,05/11/2023,Eve,East,"$26,468.40",30,Electronics,$698.74,$882.28,Returning,0.15,Credit Card,Online,East-Eve,"$5,506.20"
1063,22/06/2023,Bob,South,"$105,316.25",25,Electronics,"$3,997.10","$4,212.65",New,0.22,Cash,Online,South-Bob,"$5,388.75"
1086,09/07/2023,David,North,"$77,442.12",28,Food,"$2,564.35","$2,765.79",Returning,0.17,Credit Card,Online,North-David,"$5,640.32"
1051,02/05/2023,Alice,North,"$139,413.60",34,Furniture,"$3,764.14","$4,100.40",Returning,0.05,Bank Transfer,Retail,North-Alice,"$11,432.84"
1025,15/02/2023,David,South,"$76,663.80",45,Clothing,"$1,588.04","$1,703.64",New,0.20,Bank Transfer,Retail,South-David,"$5,202.00"
1058,05/03/2023,Eve,North,"$130,322.40",48,Furniture,"$2,596.72","$2,715.05",Returning,0.04,Cash,Online,North-Eve,"$5,679.84"
1063,10/05/2023,David,East,"$218,956.08",47,Electronics,"$4,291.33","$4,658.64",New,0.24,Credit Card,Retail,East-David,"$17,263.57"
1062,06/11/2023,David,East,"$65,404.75",25,Food,"$2,361.05","$2,616.19",New,0.30,Bank Transfer,Retail,East-David,"$6,378.50"
1022,29/12/2023,David,North,"$20,440.40",10,Furniture,"$1,830.61","$2,044.04",New,0.11,Cash,Online,North-David,"$2,134.30"
1058,12/07/2023,Eve,East,"$39,156.32",14,Electronics,"$2,703.97","$2,796.88",New,0.13,Bank Transfer,Online,East-Eve,"$1,300.74"
1058,03/11/2023,David,West,"$155,519.28",42,Clothing,"$3,600.95","$3,702.84",Returning,0.01,Cash,Retail,West-David,"$4,279.38"
1086,30/06/2023,Bob,North,"$103,997.26",46,Clothing,"$2,245.64","$2,260.81",New,0.00,Cash,Retail,North-Bob,$697.82
1049,19/10/2023,Eve,South,"$142,567.20",30,Clothing,"$4,697.44","$4,752.24",New,0.28,Credit Card,Online,South-Eve,"$1,644.00"
1052,09/10/2023,David,West,"$73,506.03",41,Electronics,"$1,509.98","$1,792.83",New,0.04,Cash,Retail,West-David,"$11,596.85"
1042,29/01/2023,Eve,North,"$71,264.00",25,Food,"$2,403.54","$2,850.56",New,0.13,Bank Transfer,Online,North-Eve,"$11,175.50"
1070,29/05/2023,Charlie,South,"$55,265.00",14,Furniture,"$3,796.79","$3,947.50",Returning,0.24,Bank Transfer,Online,South-Charlie,"$2,109.94"
1015,24/09/2023,Bob,East,"$127,111.25",35,Clothing,"$3,461.15","$3,631.75",Returning,0.27,Credit Card,Online,East-Bob,"$5,971.00"
1054,23/10/2023,David,South,"$210,800.16",48,Electronics,"$4,325.02","$4,391.67",Returning,0.16,Credit Card,Retail,South-David,"$3,199.20"
1060,11/01/2023,Charlie,West,"$176,277.76",34,Electronics,"$4,984.21","$5,184.64",New,0.17,Cash,Online,West-Charlie,"$6,814.62"
1097,13/06/2023,Charlie,East,"$21,911.90",10,Furniture,"$2,162.95","$2,191.19",Returning,0.20,Credit Card,Online,East-Charlie,$282.40
1008,23/04/2023,Eve,North,"$37,093.70",35,Clothing,$600.20,"$1,059.82",Returning,0.29,Bank Transfer,Retail,North-Eve,"$16,086.70"
1053,06/07/2023,Charlie,East,"$5,944.18",11,Electronics,$200.56,$540.38,New,0.18,Bank Transfer,Online,East-Charlie,"$3,738.02"
1060,22/10/2023,Bob,North,"$45,578.61",11,Furniture,"$3,648.04","$4,143.51",Returning,0.17,Credit Card,Retail,North-Bob,"$5,450.17"
1005,20/08/2023,Bob,North,"$101,197.95",21,Food,"$4,376.37","$4,818.95",New,0.00,Credit Card,Retail,North-Bob,"$9,294.18"
1068,15/08/2023,Alice,South,"$29,070.30",21,Food,"$1,142.53","$1,384.30",Returning,0.02,Credit Card,Retail,South-Alice,"$5,077.17"
1006,06/11/2023,Bob,South,"$24,177.34",22,Food,$834.32,"$1,098.97",Returning,0.17,Cash,Online,South-Bob,"$5,822.30"
1096,08/04/2023,Charlie,South,"$20,758.50",45,Clothing,$357.92,$461.30,Returning,0.28,Cash,Online,South-Charlie,"$4,652.10"
1094,24/02/2023,Bob,West,"$30,511.46",7,Furniture,"$4,122.38","$4,358.78",Returning,0.26,Bank Transfer,Retail,West-Bob,"$1,654.80"
1047,21/04/2023,Eve,West,"$34,744.94",17,Furniture,"$1,591.34","$2,043.82",New,0.29,Cash,Retail,West-Eve,"$7,692.16"
1099,01/06/2023,Alice,South,"$4,146.64",2,Electronics,"$2,038.40","$2,073.32",New,0.16,Cash,Retail,South-Alice,$69.84
1055,03/09/2023,Charlie,West,"$35,661.00",12,Electronics,"$2,538.61","$2,971.75",Returning,0.24,Cash,Online,West-Charlie,"$5,197.68"
1040,10/03/2023,Alice,East,"$184,058.70",42,Electronics,"$4,205.29","$4,382.35",New,0.25,Cash,Retail,East-Alice,"$7,436.52"
1052,08/11/2023,Charlie,East,"$67,002.84",18,Furniture,"$3,271.62","$3,722.38",Returning,0.19,Bank Transfer,Retail,East-Charlie,"$8,113.68"
1016,16/10/2023,Eve,West,"$39,221.60",11,Electronics,"$3,094.57","$3,565.60",Returning,0.10,Credit Card,Retail,West-Eve,"$5,181.33"
1013,07/09/2023,Alice,West,"$20,132.80",16,Furniture,$919.58,"$1,258.30",Returning,0.14,Bank Transfer,Online,West-Alice,"$5,419.52"
1030,05/02/2023,David,East,"$143,367.14",49,Furniture,"$2,590.29","$2,925.86",Returning,0.26,Cash,Retail,East-David,"$16,442.93"
1019,27/08/2023,Charlie,North,"$68,813.82",18,Food,"$3,591.14","$3,822.99",Returning,0.09,Credit Card,Online,North-Charlie,"$4,173.30"
1017,28/05/2023,David,East,"$185,046.75",35,Electronics,"$4,867.64","$5,287.05",Returning,0.28,Credit Card,Online,East-David,"$14,679.35"
1063,15/08/2023,Alice,East,"$39,731.90",26,Food,"$1,046.96","$1,528.15",New,0.07,Credit Card,Retail,East-Alice,"$12,510.94"
1019,01/09/2023,David,West,"$7,792.48",16,Clothing,$97.24,$487.03,New,0.22,Bank Transfer,Retail,West-David,"$6,236.64"
1092,03/12/2023,David,East,"$4,424.94",6,Clothing,$422.74,$737.49,Returning,0.19,Credit Card,Retail,East-David,"$1,888.50"
1058,31/12/2023,Alice,West,"$97,583.20",44,Clothing,"$1,910.47","$2,217.80",New,0.22,Bank Transfer,Online,West-Alice,"$13,522.52"
1055,20/07/2023,Eve,West,"$195,131.42",43,Furniture,"$4,111.70","$4,537.94",Returning,0.13,Bank Transfer,Online,West-Eve,"$18,328.32"
1090,03/06/2023,David,South,"$16,945.38",47,Furniture,$85.35,$360.54,New,0.28,Cash,Online,South-David,"$12,933.93"
1090,14/03/2023,David,East,"$127,591.37",47,Furniture,"$2,310.82","$2,714.71",New,0.19,Cash,Retail,East-David,"$18,982.83"
1062,20/07/2023,Eve,North,"$93,073.92",48,Electronics,"$1,679.69","$1,939.04",New,0.09,Credit Card,Online,North-Eve,"$12,448.80"
1023,23/10/2023,David,South,"$14,715.96",42,Food,$309.78,$350.38,Returning,0.19,Credit Card,Retail,South-David,"$1,705.20"
1009,17/01/2023,David,West,"$29,721.60",12,Furniture,"$2,278.67","$2,476.80",New,0.09,Cash,Retail,West-David,"$2,377.56"
1012,09/05/2023,David,West,"$20,004.27",13,Food,"$1,311.01","$1,538.79",Returning,0.09,Bank Transfer,Retail,West-David,"$2,961.14"
1001,05/08/2023,Bob,North,"$7,484.88",4,Food,"$1,791.83","$1,871.22",Returning,0.12,Bank Transfer,Online,North-Bob,$317.56
1058,02/03/2023,Eve,West,"$140,517.78",39,Food,"$3,542.80","$3,603.02",Returning,0.26,Cash,Online,West-Eve,"$2,348.58"
1001,14/04/2023,David,East,"$5,808.12",2,Electronics,"$2,631.68","$2,904.06",New,0.15,Bank Transfer,Online,East-David,$544.76
1034,11/02/2023,Eve,South,"$18,686.72",26,Electronics,$667.00,$718.72,New,0.20,Cash,Retail,South-Eve,"$1,344.72"
1096,25/01/2023,Charlie,West,"$134,120.88",27,Clothing,"$4,809.00","$4,967.44",New,0.12,Cash,Online,West-Charlie,"$4,277.88"
1048,08/02/2023,Charlie,West,"$96,460.47",27,Clothing,"$3,197.76","$3,572.61",Returning,0.08,Credit Card,Online,West-Charlie,"$10,120.95"
1089,18/10/2023,David,North,"$64,854.30",15,Food,"$3,841.05","$4,323.62",Returning,0.29,Credit Card,Retail,North-David,"$7,238.55"
1001,11/05/2023,Eve,East,"$6,430.96",8,Clothing,$442.11,$803.87,New,0.18,Cash,Retail,East-Eve,"$2,894.08"
1016,17/08/2023,Eve,West,"$5,455.31",7,Food,$282.94,$779.33,Returning,0.28,Credit Card,Online,West-Eve,"$3,474.73"
1061,18/04/2023,Eve,North,"$23,427.62",47,Electronics,$146.27,$498.46,New,0.06,Cash,Retail,North-Eve,"$16,552.93"
1064,21/06/2023,Bob,West,"$52,370.54",46,Electronics,$984.53,"$1,138.49",New,0.04,Bank Transfer,Online,West-Bob,"$7,082.16"
1063,12/04/2023,Charlie,North,"$97,625.20",40,Electronics,"$2,101.32","$2,440.63",New,0.26,Bank Transfer,Retail,North-Charlie,"$13,572.40"
1069,20/12/2023,Eve,North,"$60,436.80",12,Furniture,"$4,682.34","$5,036.40",New,0.20,Bank Transfer,Retail,North-Eve,"$4,248.72"
1022,12/01/2023,Eve,East,"$32,559.80",13,Food,"$2,312.45","$2,504.60",Returning,0.06,Bank Transfer,Online,East-Eve,"$2,497.95"
1093,02/10/2023,Bob,West,"$64,733.92",43,Electronics,"$1,486.76","$1,505.44",New,0.08,Cash,Retail,West-Bob,$803.24
1067,11/04/2023,Bob,East,"$54,164.55",17,Food,"$2,831.58","$3,186.15",New,0.24,Bank Transfer,Retail,East-Bob,"$6,027.69"
1076,13/02/2023,Eve,North,"$10,620.07",17,Clothing,$604.08,$624.71,New,0.14,Bank Transfer,Retail,North-Eve,$350.71
1026,01/11/2023,Alice,South,"$121,907.88",36,Clothing,"$3,067.05","$3,386.33",New,0.20,Bank Transfer,Online,South-Alice,"$11,494.08"
1016,17/01/2023,Eve,West,"$62,032.11",21,Electronics,"$2,863.74","$2,953.91",New,0.10,Bank Transfer,Retail,West-Eve,"$1,893.57"
1051,26/11/2023,Eve,South,"$34,060.16",8,Food,"$3,970.37","$4,257.52",New,0.11,Cash,Retail,South-Eve,"$2,297.20"
1086,26/02/2023,Bob,West,"$25,955.10",5,Electronics,"$4,934.10","$5,191.02",New,0.30,Bank Transfer,Online,West-Bob,"$1,284.60"
1057,07/11/2023,Bob,East,"$34,019.44",26,Clothing,"$1,291.82","$1,308.44",Returning,0.07,Credit Card,Online,East-Bob,$432.12
1029,30/10/2023,Eve,East,"$44,169.60",16,Electronics,"$2,572.80","$2,760.60",Returning,0.15,Credit Card,Retail,East-Eve,"$3,004.80"
1078,12/01/2023,Eve,East,"$174,722.76",36,Food,"$4,548.88","$4,853.41",Returning,0.25,Credit Card,Retail,East-Eve,"$10,963.08"
1092,14/11/2023,Eve,East,"$122,150.28",28,Clothing,"$3,936.69","$4,362.51",Returning,0.07,Credit Card,Retail,East-Eve,"$11,922.96"
1069,21/03/2023,Bob,East,"$84,334.61",29,Furniture,"$2,462.66","$2,908.09",New,0.12,Credit Card,Online,East-Bob,"$12,917.47"
1047,04/08/2023,Eve,South,"$233,903.96",47,Clothing,"$4,729.59","$4,976.68",Returning,0.18,Credit Card,Retail,South-Eve,"$11,613.23"
1094,05/12/2023,Eve,East,"$8,403.00",12,Furniture,$333.32,$700.25,Returning,0.14,Cash,Online,East-Eve,"$4,403.16"
1062,21/09/2023,David,North,"$178,469.50",37,Electronics,"$4,658.44","$4,823.50",Returning,0.14,Credit Card,Online,North-David,"$6,107.22"
1069,29/05/2023,Alice,North,"$14,330.40",30,Electronics,$300.01,$477.68,New,0.11,Bank Transfer,Retail,North-Alice,"$5,330.10"
1076,22/03/2023,Charlie,South,"$65,882.35",23,Food,"$2,759.16","$2,864.45",Returning,0.18,Credit Card,Retail,South-Charlie,"$2,421.67"
1016,03/08/2023,Alice,West,"$75,888.48",16,Furniture,"$4,457.68","$4,743.03",Returning,0.19,Cash,Online,West-Alice,"$4,565.60"
1090,17/07/2023,David,North,"$21,204.54",14,Electronics,"$1,350.47","$1,514.61",New,0.20,Credit Card,Retail,North-David,"$2,297.96"
1090,19/07/2023,Charlie,West,"$24,389.70",10,Furniture,"$2,387.63","$2,438.97",Returning,0.02,Bank Transfer,Retail,West-Charlie,$513.40
1048,25/01/2023,Eve,South,"$14,007.56",7,Electronics,"$1,655.43","$2,001.08",New,0.19,Bank Transfer,Online,South-Eve,"$2,419.55"
1085,30/03/2023,David,West,"$230,395.95",45,Clothing,"$4,763.11","$5,119.91",Returning,0.29,Cash,Retail,West-David,"$16,056.00"
1039,25/09/2023,Eve,West,"$159,597.65",37,Electronics,"$4,127.05","$4,313.45",New,0.16,Cash,Online,West-Eve,"$6,896.80"
1100,23/05/2023,Bob,West,"$104,607.35",29,Food,"$3,559.56","$3,607.15",Returning,0.21,Cash,Retail,West-Bob,"$1,380.11"
1033,28/02/2023,David,West,"$9,532.92",3,Clothing,"$2,958.75","$3,177.64",Returning,0.17,Cash,Online,West-David,$656.67
1094,31/12/2023,Bob,South,"$65,080.05",15,Food,"$4,111.93","$4,338.67",Returning,0.26,Credit Card,Online,South-Bob,"$3,401.10"
1023,26/01/2023,David,North,"$83,857.32",36,Clothing,"$1,991.72","$2,329.37",New,0.28,Credit Card,Retail,North-David,"$12,155.40"
1010,16/02/2023,David,East,"$114,206.71",47,Furniture,"$2,265.38","$2,429.93",Returning,0.06,Bank Transfer,Online,East-David,"$7,733.85"
1069,15/10/2023,Bob,West,"$184,367.08",46,Food,"$3,663.51","$4,007.98",New,0.13,Cash,Online,West-Bob,"$15,845.62"
1100,23/09/2023,Charlie,North,"$42,900.48",19,Electronics,"$1,820.89","$2,257.92",New,0.12,Cash,Retail,North-Charlie,"$8,303.57"
1034,16/01/2023,Alice,North,"$6,404.84",13,Furniture,$366.31,$492.68,New,0.12,Credit Card,Retail,North-Alice,"$1,642.81"
1052,18/07/2023,Eve,South,"$38,120.46",42,Electronics,$417.96,$907.63,New,0.04,Cash,Retail,South-Eve,"$20,566.14"
1095,09/10/2023,David,North,"$17,227.77",21,Clothing,$621.05,$820.37,Returning,0.24,Bank Transfer,Online,North-David,"$4,185.72"
1010,27/03/2023,Eve,South,"$166,347.56",37,Clothing,"$4,354.92","$4,495.88",Returning,0.01,Bank Transfer,Online,South-Eve,"$5,215.52"
1019,07/09/2023,Bob,West,"$70,309.62",27,Electronics,"$2,387.52","$2,604.06",Returning,0.16,Cash,Online,West-Bob,"$5,846.58"
1058,27/09/2023,Eve,West,"$105,415.58",29,Electronics,"$3,578.77","$3,635.02",New,0.20,Bank Transfer,Retail,West-Eve,"$1,631.25"
1096,01/12/2023,Bob,East,"$41,330.00",20,Furniture,"$1,994.90","$2,066.50",Returning,0.06,Bank Transfer,Online,East-Bob,"$1,432.00"
1001,27/04/2023,Eve,East,"$38,592.25",25,Electronics,"$1,330.62","$1,543.69",New,0.27,Credit Card,Online,East-Eve,"$5,326.75"
1069,07/01/2023,Alice,East,"$12,913.20",6,Food,"$1,768.60","$2,152.20",New,0.25,Bank Transfer,Retail,East-Alice,"$2,301.60"
1004,17/05/2023,Alice,North,"$159,564.60",36,Food,"$3,981.20","$4,432.35",New,0.14,Cash,Online,North-Alice,"$16,241.40"
1016,25/06/2023,Alice,West,"$6,961.16",2,Electronics,"$3,144.82","$3,480.58",Returning,0.12,Cash,Retail,West-Alice,$671.52
1024,24/11/2023,Alice,South,"$104,563.36",22,Food,"$4,691.32","$4,752.88",Returning,0.07,Bank Transfer,Retail,South-Alice,"$1,354.32"
1080,11/11/2023,Alice,East,"$120,122.56",32,Electronics,"$3,414.54","$3,753.83",New,0.22,Cash,Retail,East-Alice,"$10,857.28"
1002,03/08/2023,Alice,South,"$51,100.16",16,Furniture,"$2,872.40","$3,193.76",Returning,0.04,Credit Card,Online,South-Alice,"$5,141.76"
1092,23/03/2023,Bob,South,"$62,555.22",18,Food,"$3,070.47","$3,475.29",Returning,0.20,Bank Transfer,Online,South-Bob,"$7,286.76"
1032,11/08/2023,David,East,"$25,645.55",5,Food,"$4,714.74","$5,129.11",New,0.25,Bank Transfer,Online,East-David,"$2,071.85"
1091,13/04/2023,Eve,West,"$157,932.36",36,Electronics,"$3,951.59","$4,387.01",New,0.07,Bank Transfer,Retail,West-Eve,"$15,675.12"
1084,30/09/2023,Alice,East,"$11,457.60",30,Food,$169.00,$381.92,Returning,0.26,Cash,Retail,East-Alice,"$6,387.60"
1024,14/01/2023,Bob,South,"$137,067.30",45,Clothing,"$2,693.99","$3,045.94",New,0.01,Cash,Retail,South-Bob,"$15,837.75"
1012,08/06/2023,Bob,East,"$68,375.68",19,Furniture,"$3,457.28","$3,598.72",New,0.27,Bank Transfer,Online,East-Bob,"$2,687.36"
1050,01/06/2023,Bob,South,"$97,881.79",23,Furniture,"$3,756.06","$4,255.73",Returning,0.04,Cash,Online,South-Bob,"$11,492.41"
1035,18/04/2023,David,South,"$40,832.64",34,Food,"$1,105.05","$1,200.96",Returning,0.19,Cash,Online,South-David,"$3,260.94"
1033,07/07/2023,Eve,East,"$56,647.37",13,Food,"$4,342.53","$4,357.49",New,0.08,Bank Transfer,Online,East-Eve,$194.48
